"Código","Unidade Territorial","UF","Referência","Quantidade total de pessoas inscritas no Cadastro Único"
"330022","AREAL","RJ","05/2019","5164"
"330022","AREAL","RJ","04/2019","5093"
"330022","AREAL","RJ","03/2019","5255"
"330022","AREAL","RJ","02/2019","5226"
"330022","AREAL","RJ","01/2019","5173"
"330022","AREAL","RJ","10/2020","5108"
"330022","AREAL","RJ","11/2020","4898"
"330022","AREAL","RJ","07/2020","5038"
"330022","AREAL","RJ","12/2020","4913"
"330022","AREAL","RJ","09/2020","5097"
"330022","AREAL","RJ","08/2020","5074"
"330022","AREAL","RJ","06/2020","5041"
"330022","AREAL","RJ","05/2020","5026"
"330022","AREAL","RJ","04/2020","5001"
"330022","AREAL","RJ","03/2020","4962"
"330022","AREAL","RJ","02/2020","4916"
"330022","AREAL","RJ","01/2020","5152"
"330022","AREAL","RJ","01/2021","4918"
"330022","AREAL","RJ","10/2021","5340"
"330022","AREAL","RJ","03/2021","5038"
"330022","AREAL","RJ","04/2021","5094"
"330022","AREAL","RJ","12/2021","5514"
"330022","AREAL","RJ","02/2021","4997"
"330022","AREAL","RJ","11/2021","5460"
"330022","AREAL","RJ","09/2021","5288"
"330022","AREAL","RJ","08/2021","5246"
"330022","AREAL","RJ","05/2021","5120"
"330022","AREAL","RJ","06/2021","5155"
"330022","AREAL","RJ","07/2021","5219"
"330022","AREAL","RJ","01/2022","5564"
"330022","AREAL","RJ","02/2022","5651"
"330022","AREAL","RJ","03/2022","5680"
"330022","AREAL","RJ","04/2022","5750"
"330022","AREAL","RJ","05/2022","5826"
"330022","AREAL","RJ","06/2022","5860"
"330022","AREAL","RJ","07/2022","5908"
"330022","AREAL","RJ","08/2022","6068"
"330022","AREAL","RJ","09/2022","6160"
"330022","AREAL","RJ","10/2022","6248"
"330022","AREAL","RJ","11/2022","6292"
"330022","AREAL","RJ","12/2022","6314"
"330022","AREAL","RJ","01/2023","6334"
"330022","AREAL","RJ","02/2023","6373"
"330022","AREAL","RJ","04/2023","6298"
"330022","AREAL","RJ","03/2023","6385"
"330022","AREAL","RJ","05/2023","6371"
"330022","AREAL","RJ","06/2023","6425"
"330022","AREAL","RJ","07/2023","6447"
"330022","AREAL","RJ","08/2023","6432"
"330022","AREAL","RJ","09/2023","6484"
"330022","AREAL","RJ","10/2023","6506"
"330022","AREAL","RJ","11/2023","6545"
"330022","AREAL","RJ","12/2023","6574"
"330022","AREAL","RJ","01/2024","6417"
"330022","AREAL","RJ","02/2024","6451"
"330022","AREAL","RJ","04/2024","6545"
"330022","AREAL","RJ","05/2024","6557"
"330022","AREAL","RJ","07/2024","6262"
"330022","AREAL","RJ","08/2024","6163"
"330022","AREAL","RJ","09/2024","6104"
"330022","AREAL","RJ","10/2024","6155"
"330022","AREAL","RJ","11/2024","6201"
"330022","AREAL","RJ","03/2024","6510"
"330022","AREAL","RJ","12/2024","6246"
"330022","AREAL","RJ","06/2024","6601"
"330022","AREAL","RJ","05/2025","6418"
"330022","AREAL","RJ","03/2025","6313"
"330022","AREAL","RJ","01/2025","6211"
"330022","AREAL","RJ","02/2025","6252"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2012","9838"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2025","20621"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2025","20580"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2025","20733"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2025","21035"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2024","20854"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2024","21481"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2024","21294"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2024","20828"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2024","20622"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2024","20503"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2024","20808"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2024","20577"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2024","20948"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2024","21534"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2024","21446"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2024","20895"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2023","21705"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2023","21628"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2023","21518"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2023","21436"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2023","21263"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2023","20995"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2023","20625"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2023","20372"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2023","20356"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2023","20424"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2023","20265"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2023","20074"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2022","20024"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2022","19745"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2022","19287"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2022","18539"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2022","18026"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2022","17701"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2022","17200"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2022","16901"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2022","16534"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2022","16143"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2022","15904"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2022","14478"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2021","13107"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2021","12531"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2021","12424"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2021","13301"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2021","13432"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2021","13944"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2021","12004"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2021","14237"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2021","12323"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2021","12195"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2021","13500"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2021","11805"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2020","11966"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2020","11417"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2020","11608"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2020","11710"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2020","11726"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2020","11807"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2020","11937"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2020","12026"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2020","11708"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2020","11866"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2020","11650"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2020","12148"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2019","10473"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2019","10659"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2019","10857"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2019","10890"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2019","11043"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2019","11231"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2019","11442"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2019","11373"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2019","11746"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2019","11766"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2019","11913"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2019","11615"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2018","9412"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2018","9463"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2018","8610"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2018","8963"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2018","8794"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2018","9103"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2018","8874"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2018","9162"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2018","10096"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2018","9586"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2018","9349"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2018","9777"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2017","9517"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2017","9655"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2017","9446"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2017","9613"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2017","9410"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2017","9859"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2017","9536"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2017","8915"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2017","9080"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2017","10057"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2017","9317"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2017","8762"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2016","9550"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2016","9611"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2016","9716"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2016","9566"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2016","9809"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2016","9859"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2016","9923"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2016","10022"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2016","10101"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2016","9406"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2016","9954"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2016","10149"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2015","10021"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2015","10087"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2015","10134"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2015","10228"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2015","10364"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2015","10044"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2015","10205"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2015","10036"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2015","10023"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2015","10253"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2015","10197"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2015","10098"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2014","11134"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2014","11392"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2014","11427"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2014","11545"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2014","11259"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2014","11156"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2014","11571"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2014","11659"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2014","11639"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2014","11863"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2014","11815"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2014","11841"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","01/2013","10244"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","02/2013","10300"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","03/2013","10350"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","04/2013","10474"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","05/2013","10519"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","06/2013","10553"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","07/2013","10633"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2013","10854"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","08/2013","10730"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2013","11106"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2013","10953"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2013","11073"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2012","10217"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","11/2012","10161"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","10/2012","10094"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","09/2012","10018"
"330025","ARRAIAL DO CABO","RJ","02/2025","18294"
"330025","ARRAIAL DO CABO","RJ","08/2012","9244"
"330025","ARRAIAL DO CABO","RJ","09/2012","9415"
"330025","ARRAIAL DO CABO","RJ","10/2012","9480"
"330025","ARRAIAL DO CABO","RJ","11/2012","9530"
"330025","ARRAIAL DO CABO","RJ","12/2012","9679"
"330025","ARRAIAL DO CABO","RJ","11/2013","10237"
"330025","ARRAIAL DO CABO","RJ","10/2013","10162"
"330025","ARRAIAL DO CABO","RJ","12/2013","10289"
"330025","ARRAIAL DO CABO","RJ","08/2013","10062"
"330025","ARRAIAL DO CABO","RJ","09/2013","10146"
"330025","ARRAIAL DO CABO","RJ","07/2013","9974"
"330025","ARRAIAL DO CABO","RJ","06/2013","9910"
"330025","ARRAIAL DO CABO","RJ","05/2013","9812"
"330025","ARRAIAL DO CABO","RJ","04/2013","9809"
"330025","ARRAIAL DO CABO","RJ","03/2013","9726"
"330025","ARRAIAL DO CABO","RJ","02/2013","9708"
"330025","ARRAIAL DO CABO","RJ","01/2013","9696"
"330025","ARRAIAL DO CABO","RJ","11/2014","11610"
"330025","ARRAIAL DO CABO","RJ","10/2014","11481"
"330025","ARRAIAL DO CABO","RJ","12/2014","11768"
"330025","ARRAIAL DO CABO","RJ","09/2014","11256"
"330025","ARRAIAL DO CABO","RJ","08/2014","10983"
"330025","ARRAIAL DO CABO","RJ","07/2014","10732"
"330025","ARRAIAL DO CABO","RJ","02/2014","10348"
"330025","ARRAIAL DO CABO","RJ","03/2014","10407"
"330025","ARRAIAL DO CABO","RJ","06/2014","10617"
"330025","ARRAIAL DO CABO","RJ","05/2014","10517"
"330025","ARRAIAL DO CABO","RJ","04/2014","10500"
"330025","ARRAIAL DO CABO","RJ","01/2014","10306"
"330025","ARRAIAL DO CABO","RJ","09/2015","11619"
"330025","ARRAIAL DO CABO","RJ","10/2015","11837"
"330025","ARRAIAL DO CABO","RJ","12/2015","12048"
"330025","ARRAIAL DO CABO","RJ","02/2015","10949"
"330025","ARRAIAL DO CABO","RJ","07/2015","10978"
"330025","ARRAIAL DO CABO","RJ","11/2015","11954"
"330025","ARRAIAL DO CABO","RJ","08/2015","11396"
"330025","ARRAIAL DO CABO","RJ","06/2015","11288"
"330025","ARRAIAL DO CABO","RJ","05/2015","11212"
"330025","ARRAIAL DO CABO","RJ","04/2015","11182"
"330025","ARRAIAL DO CABO","RJ","03/2015","11117"
"330025","ARRAIAL DO CABO","RJ","01/2015","10842"
"330025","ARRAIAL DO CABO","RJ","11/2016","12409"
"330025","ARRAIAL DO CABO","RJ","08/2016","12344"
"330025","ARRAIAL DO CABO","RJ","12/2016","11846"
"330025","ARRAIAL DO CABO","RJ","10/2016","12413"
"330025","ARRAIAL DO CABO","RJ","09/2016","12366"
"330025","ARRAIAL DO CABO","RJ","07/2016","12266"
"330025","ARRAIAL DO CABO","RJ","06/2016","12218"
"330025","ARRAIAL DO CABO","RJ","05/2016","12167"
"330025","ARRAIAL DO CABO","RJ","02/2016","11741"
"330025","ARRAIAL DO CABO","RJ","04/2016","12046"
"330025","ARRAIAL DO CABO","RJ","03/2016","11895"
"330025","ARRAIAL DO CABO","RJ","01/2016","11669"
"330025","ARRAIAL DO CABO","RJ","09/2017","11752"
"330025","ARRAIAL DO CABO","RJ","12/2017","12151"
"330025","ARRAIAL DO CABO","RJ","08/2017","13148"
"330025","ARRAIAL DO CABO","RJ","11/2017","12074"
"330025","ARRAIAL DO CABO","RJ","10/2017","11938"
"330025","ARRAIAL DO CABO","RJ","04/2017","12430"
"330025","ARRAIAL DO CABO","RJ","07/2017","12939"
"330025","ARRAIAL DO CABO","RJ","01/2017","11887"
"330025","ARRAIAL DO CABO","RJ","05/2017","12629"
"330025","ARRAIAL DO CABO","RJ","02/2017","12101"
"330025","ARRAIAL DO CABO","RJ","06/2017","12766"
"330025","ARRAIAL DO CABO","RJ","03/2017","12256"
"330025","ARRAIAL DO CABO","RJ","11/2018","12425"
"330025","ARRAIAL DO CABO","RJ","07/2018","12379"
"330025","ARRAIAL DO CABO","RJ","10/2018","12270"
"330025","ARRAIAL DO CABO","RJ","12/2018","11567"
"330025","ARRAIAL DO CABO","RJ","09/2018","12055"
"330025","ARRAIAL DO CABO","RJ","08/2018","11748"
"330025","ARRAIAL DO CABO","RJ","06/2018","12274"
"330025","ARRAIAL DO CABO","RJ","04/2018","11914"
"330025","ARRAIAL DO CABO","RJ","05/2018","12136"
"330025","ARRAIAL DO CABO","RJ","03/2018","11803"
"330025","ARRAIAL DO CABO","RJ","02/2018","12278"
"330025","ARRAIAL DO CABO","RJ","01/2018","12227"
"330025","ARRAIAL DO CABO","RJ","10/2019","11936"
"330025","ARRAIAL DO CABO","RJ","12/2019","12184"
"330025","ARRAIAL DO CABO","RJ","11/2019","12092"
"330025","ARRAIAL DO CABO","RJ","08/2019","12606"
"330025","ARRAIAL DO CABO","RJ","09/2019","11764"
"330025","ARRAIAL DO CABO","RJ","07/2019","12424"
"330025","ARRAIAL DO CABO","RJ","06/2019","12129"
"330025","ARRAIAL DO CABO","RJ","05/2019","11660"
"330025","ARRAIAL DO CABO","RJ","04/2019","11599"
"330025","ARRAIAL DO CABO","RJ","03/2019","11753"
"330025","ARRAIAL DO CABO","RJ","02/2019","11686"
"330025","ARRAIAL DO CABO","RJ","01/2019","11614"
"330025","ARRAIAL DO CABO","RJ","10/2020","15992"
"330025","ARRAIAL DO CABO","RJ","11/2020","15702"
"330025","ARRAIAL DO CABO","RJ","07/2020","15615"
"330025","ARRAIAL DO CABO","RJ","12/2020","15747"
"330025","ARRAIAL DO CABO","RJ","09/2020","15948"
"330025","ARRAIAL DO CABO","RJ","08/2020","15900"
"330025","ARRAIAL DO CABO","RJ","06/2020","15096"
"330025","ARRAIAL DO CABO","RJ","05/2020","13927"
"330025","ARRAIAL DO CABO","RJ","04/2020","12239"
"330025","ARRAIAL DO CABO","RJ","03/2020","12158"
"330025","ARRAIAL DO CABO","RJ","02/2020","11911"
"330025","ARRAIAL DO CABO","RJ","01/2020","12469"
"330025","ARRAIAL DO CABO","RJ","01/2021","15777"
"330025","ARRAIAL DO CABO","RJ","10/2021","17000"
"330025","ARRAIAL DO CABO","RJ","03/2021","15960"
"330025","ARRAIAL DO CABO","RJ","04/2021","16108"
"330025","ARRAIAL DO CABO","RJ","12/2021","17399"
"330025","ARRAIAL DO CABO","RJ","02/2021","15900"
"330025","ARRAIAL DO CABO","RJ","11/2021","17308"
"330025","ARRAIAL DO CABO","RJ","09/2021","16805"
"330025","ARRAIAL DO CABO","RJ","08/2021","16695"
"330025","ARRAIAL DO CABO","RJ","05/2021","16186"
"330025","ARRAIAL DO CABO","RJ","06/2021","16310"
"330025","ARRAIAL DO CABO","RJ","07/2021","16579"
"330025","ARRAIAL DO CABO","RJ","01/2022","17446"
"330025","ARRAIAL DO CABO","RJ","02/2022","17582"
"330025","ARRAIAL DO CABO","RJ","03/2022","17690"
"330025","ARRAIAL DO CABO","RJ","04/2022","17991"
"330025","ARRAIAL DO CABO","RJ","05/2022","18175"
"330025","ARRAIAL DO CABO","RJ","06/2022","18482"
"330025","ARRAIAL DO CABO","RJ","07/2022","19024"
"330025","ARRAIAL DO CABO","RJ","08/2022","19480"
"330025","ARRAIAL DO CABO","RJ","09/2022","19957"
"330025","ARRAIAL DO CABO","RJ","10/2022","20266"
"330025","ARRAIAL DO CABO","RJ","11/2022","20450"
"330025","ARRAIAL DO CABO","RJ","12/2022","20564"
"330025","ARRAIAL DO CABO","RJ","01/2023","20594"
"330025","ARRAIAL DO CABO","RJ","02/2023","20733"
"330025","ARRAIAL DO CABO","RJ","03/2023","20867"
"330025","ARRAIAL DO CABO","RJ","04/2023","20837"
"330025","ARRAIAL DO CABO","RJ","05/2023","20881"
"330025","ARRAIAL DO CABO","RJ","06/2023","21011"
"330025","ARRAIAL DO CABO","RJ","07/2023","21149"
"330025","ARRAIAL DO CABO","RJ","08/2023","21204"
"330025","ARRAIAL DO CABO","RJ","09/2023","21360"
"330025","ARRAIAL DO CABO","RJ","10/2023","21475"
"330025","ARRAIAL DO CABO","RJ","11/2023","21604"
"330025","ARRAIAL DO CABO","RJ","12/2023","21681"
"330025","ARRAIAL DO CABO","RJ","01/2024","21233"
"330025","ARRAIAL DO CABO","RJ","03/2024","21397"
"330025","ARRAIAL DO CABO","RJ","05/2024","21414"
"330025","ARRAIAL DO CABO","RJ","07/2024","20845"
"330025","ARRAIAL DO CABO","RJ","08/2024","20963"
"330025","ARRAIAL DO CABO","RJ","09/2024","20603"
"330025","ARRAIAL DO CABO","RJ","10/2024","20712"
"330025","ARRAIAL DO CABO","RJ","02/2024","21290"
"330025","ARRAIAL DO CABO","RJ","11/2024","20702"
"330025","ARRAIAL DO CABO","RJ","04/2024","21473"
"330025","ARRAIAL DO CABO","RJ","06/2024","21389"
"330025","ARRAIAL DO CABO","RJ","12/2024","20814"
"330025","ARRAIAL DO CABO","RJ","05/2025","18840"
"330025","ARRAIAL DO CABO","RJ","03/2025","18410"
"330025","ARRAIAL DO CABO","RJ","01/2025","18654"
"330030","BARRA DO PIRAÍ","RJ","08/2012","23479"
"330030","BARRA DO PIRAÍ","RJ","02/2025","33387"
"330030","BARRA DO PIRAÍ","RJ","01/2025","33526"
"330030","BARRA DO PIRAÍ","RJ","03/2025","33529"
"330030","BARRA DO PIRAÍ","RJ","05/2025","33944"
"330030","BARRA DO PIRAÍ","RJ","12/2024","34086"
"330030","BARRA DO PIRAÍ","RJ","11/2024","33730"
"330030","BARRA DO PIRAÍ","RJ","10/2024","33664"
"330030","BARRA DO PIRAÍ","RJ","09/2024","33492"
"330030","BARRA DO PIRAÍ","RJ","08/2024","34372"
"330030","BARRA DO PIRAÍ","RJ","01/2024","35839"
"330030","BARRA DO PIRAÍ","RJ","07/2024","34228"
"330030","BARRA DO PIRAÍ","RJ","06/2024","35975"
"330030","BARRA DO PIRAÍ","RJ","05/2024","36024"
"330030","BARRA DO PIRAÍ","RJ","04/2024","36124"
"330030","BARRA DO PIRAÍ","RJ","03/2024","36035"
"330030","BARRA DO PIRAÍ","RJ","02/2024","35855"
"330030","BARRA DO PIRAÍ","RJ","12/2023","36661"
"330030","BARRA DO PIRAÍ","RJ","11/2023","36519"
"330030","BARRA DO PIRAÍ","RJ","10/2023","36301"
"330030","BARRA DO PIRAÍ","RJ","09/2023","36153"
"330030","BARRA DO PIRAÍ","RJ","08/2023","35914"
"330030","BARRA DO PIRAÍ","RJ","07/2023","35683"
"330030","BARRA DO PIRAÍ","RJ","06/2023","35382"
"330030","BARRA DO PIRAÍ","RJ","05/2023","34981"
"330030","BARRA DO PIRAÍ","RJ","04/2023","34916"
"330030","BARRA DO PIRAÍ","RJ","03/2023","35442"
"330030","BARRA DO PIRAÍ","RJ","02/2023","35297"
"330030","BARRA DO PIRAÍ","RJ","01/2023","34997"
"330030","BARRA DO PIRAÍ","RJ","12/2022","34831"
"330030","BARRA DO PIRAÍ","RJ","11/2022","34541"
"330030","BARRA DO PIRAÍ","RJ","10/2022","34175"
"330030","BARRA DO PIRAÍ","RJ","09/2022","33328"
"330030","BARRA DO PIRAÍ","RJ","08/2022","32818"
"330030","BARRA DO PIRAÍ","RJ","07/2022","32358"
"330030","BARRA DO PIRAÍ","RJ","06/2022","31881"
"330030","BARRA DO PIRAÍ","RJ","05/2022","30964"
"330030","BARRA DO PIRAÍ","RJ","04/2022","30606"
"330030","BARRA DO PIRAÍ","RJ","03/2022","30163"
"330030","BARRA DO PIRAÍ","RJ","02/2022","29931"
"330030","BARRA DO PIRAÍ","RJ","01/2022","29368"
"330030","BARRA DO PIRAÍ","RJ","07/2021","28082"
"330030","BARRA DO PIRAÍ","RJ","06/2021","27991"
"330030","BARRA DO PIRAÍ","RJ","05/2021","27938"
"330030","BARRA DO PIRAÍ","RJ","08/2021","28160"
