"Código","Unidade Territorial","UF","Referência","Quantidade total de famílias inscritas no Cadastro Único"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2023","2041"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2023","2006"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2023","1979"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2023","1983"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2023","1976"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2023","1947"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2022","1938"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2022","1918"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2022","1878"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2022","1842"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2022","1811"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2022","1771"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2022","1748"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2022","1744"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2022","1711"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2022","1675"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2022","1656"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2022","1599"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2021","1442"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2021","1405"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2021","1382"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2021","1465"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2021","1487"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2021","1542"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2021","1258"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2021","1575"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2021","1345"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2021","1305"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2021","1511"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2021","1261"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2020","1238"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2020","1198"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2020","1215"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2020","1215"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2020","1225"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2020","1248"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2020","1281"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2020","1293"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2020","1261"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2020","1263"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2020","1255"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2020","1301"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2019","1122"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2019","1152"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2019","1163"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2019","1167"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2019","1186"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2019","1193"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2019","1205"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2019","1171"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2019","1217"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2019","1202"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2019","1227"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2019","1196"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2018","1015"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2018","1025"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2018","996"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2018","1022"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2018","1009"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2018","1030"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2018","972"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2018","1020"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2018","1074"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2018","1078"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2018","1030"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2018","1111"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2017","992"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2017","1026"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2017","978"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2017","1017"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2017","967"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2017","1038"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2017","1004"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2017","982"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2017","993"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2017","1069"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2017","1006"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2017","959"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2016","950"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2016","973"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2016","982"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2016","952"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2016","986"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2016","1003"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2016","1019"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2016","1042"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2016","1048"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2016","964"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2016","1032"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2016","1051"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2015","1057"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2015","1064"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2015","1075"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2015","1082"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2015","1087"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2015","1019"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2015","1041"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2015","1006"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2015","1061"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2015","1045"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2015","1035"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2015","1030"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2014","1200"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2014","1208"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2014","1214"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2014","1220"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2014","1198"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2014","1199"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2014","1234"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2014","1237"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2014","1249"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2014","1292"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2014","1253"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2014","1283"
"330095","COMENDADOR LEVY GASPARIAN","RJ","01/2013","1142"
"330095","COMENDADOR LEVY GASPARIAN","RJ","02/2013","1143"
"330095","COMENDADOR LEVY GASPARIAN","RJ","03/2013","1145"
"330095","COMENDADOR LEVY GASPARIAN","RJ","04/2013","1157"
"330095","COMENDADOR LEVY GASPARIAN","RJ","05/2013","1160"
"330095","COMENDADOR LEVY GASPARIAN","RJ","06/2013","1166"
"330095","COMENDADOR LEVY GASPARIAN","RJ","07/2013","1172"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2013","1179"
"330095","COMENDADOR LEVY GASPARIAN","RJ","08/2013","1178"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2013","1200"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2013","1186"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2013","1191"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2012","1139"
"330095","COMENDADOR LEVY GASPARIAN","RJ","11/2012","1138"
"330095","COMENDADOR LEVY GASPARIAN","RJ","10/2012","1131"
"330095","COMENDADOR LEVY GASPARIAN","RJ","09/2012","1125"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2023","109361"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2012","44123"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2012","44462"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2012","45223"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2012","46444"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2012","48073"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2013","54403"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2013","53636"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2013","54586"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2013","52152"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2013","52972"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2013","51229"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2013","50587"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2013","50210"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2013","50068"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2013","49361"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2013","49114"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2013","48691"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2014","58876"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2014","58521"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2014","59116"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2014","58217"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2014","58033"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2014","57693"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2014","54932"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2014","55142"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2014","56152"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2014","55369"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2014","55370"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2014","54689"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2015","54451"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2015","54956"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2015","56077"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2015","55038"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2015","54022"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2015","55708"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2015","54217"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2015","55806"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2015","55758"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2015","55383"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2015","55084"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2015","55031"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2016","59112"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2016","57437"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2016","56918"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2016","58718"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2016","57814"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2016","57122"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2016","56740"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2016","56328"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2016","55323"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2016","56107"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2016","55559"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2016","55126"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2017","58411"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2017","61017"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2017","63988"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2017","60003"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2017","59378"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2017","59312"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2017","63180"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2017","57415"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2017","60438"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2017","58009"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2017","61644"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2017","58513"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2018","63955"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2018","62810"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2018","62925"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2018","63120"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2018","60556"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2018","59483"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2018","62070"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2018","59932"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2018","61228"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2018","59398"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2018","61940"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2018","61493"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2019","68775"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2019","70097"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2019","69480"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2019","69044"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2019","67657"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2019","68304"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2019","67033"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2019","65901"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2019","64842"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2019","65897"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2019","65354"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2019","64123"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2020","71533"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2020","70025"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2020","70100"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2020","70434"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2020","71023"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2020","70629"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2020","69748"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2020","69595"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2020","69443"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2020","69325"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2020","68761"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2020","70518"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2021","70804"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2021","76882"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2021","71978"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2021","72383"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2021","79915"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2021","71164"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2021","78694"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2021","76102"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2021","75444"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2021","72900"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2021","73466"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2021","74595"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2022","80973"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2022","83235"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2022","84418"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2022","86583"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2022","88393"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2022","90207"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2022","91924"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2022","94006"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2022","97025"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2022","100467"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2022","103246"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2022","105612"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2023","106951"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2023","108690"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2023","107019"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2023","109384"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2023","107128"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2023","107757"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2023","108414"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2023","108717"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2023","109088"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2023","109613"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2023","109876"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2024","104670"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2024","103498"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2024","103727"
"330100","CAMPOS DOS GOYTACAZES","RJ","04/2024","103525"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2024","102231"
"330100","CAMPOS DOS GOYTACAZES","RJ","06/2024","101239"
"330100","CAMPOS DOS GOYTACAZES","RJ","07/2024","97302"
"330100","CAMPOS DOS GOYTACAZES","RJ","08/2024","97638"
"330100","CAMPOS DOS GOYTACAZES","RJ","09/2024","96439"
"330100","CAMPOS DOS GOYTACAZES","RJ","10/2024","97055"
"330100","CAMPOS DOS GOYTACAZES","RJ","11/2024","97202"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2024","97478"
"330100","CAMPOS DOS GOYTACAZES","RJ","05/2025","95425"
"330100","CAMPOS DOS GOYTACAZES","RJ","03/2025","95045"
"330100","CAMPOS DOS GOYTACAZES","RJ","01/2025","95301"
"330100","CAMPOS DOS GOYTACAZES","RJ","02/2025","94965"
"330110","CANTAGALO","RJ","02/2025","3263"
"330110","CANTAGALO","RJ","01/2025","3262"
"330110","CANTAGALO","RJ","03/2025","3289"
"330110","CANTAGALO","RJ","05/2025","3374"
"330110","CANTAGALO","RJ","12/2024","3295"
"330110","CANTAGALO","RJ","04/2024","3344"
"330110","CANTAGALO","RJ","11/2024","3253"
"330110","CANTAGALO","RJ","02/2024","3314"
"330110","CANTAGALO","RJ","10/2024","3222"
"330110","CANTAGALO","RJ","09/2024","3186"
"330110","CANTAGALO","RJ","08/2024","3230"
"330110","CANTAGALO","RJ","07/2024","3199"
"330110","CANTAGALO","RJ","06/2024","3286"
"330110","CANTAGALO","RJ","05/2024","3309"
"330110","CANTAGALO","RJ","03/2024","3337"
"330110","CANTAGALO","RJ","01/2024","3339"
"330110","CANTAGALO","RJ","12/2023","3490"
"330110","CANTAGALO","RJ","11/2023","3445"
"330110","CANTAGALO","RJ","10/2023","3422"
"330110","CANTAGALO","RJ","09/2023","3382"
"330110","CANTAGALO","RJ","08/2023","3362"
"330110","CANTAGALO","RJ","07/2023","3347"
"330110","CANTAGALO","RJ","06/2023","3309"
"330110","CANTAGALO","RJ","05/2023","3288"
"330110","CANTAGALO","RJ","04/2023","3302"
"330110","CANTAGALO","RJ","03/2023","3330"
"330110","CANTAGALO","RJ","02/2023","3314"
"330110","CANTAGALO","RJ","01/2023","3282"
"330110","CANTAGALO","RJ","12/2022","3262"
"330110","CANTAGALO","RJ","11/2022","3205"
"330110","CANTAGALO","RJ","10/2022","3140"
"330110","CANTAGALO","RJ","09/2022","3010"
"330110","CANTAGALO","RJ","08/2022","2920"
"330110","CANTAGALO","RJ","07/2022","2821"
"330110","CANTAGALO","RJ","06/2022","2723"
"330110","CANTAGALO","RJ","05/2022","2666"
"330110","CANTAGALO","RJ","04/2022","2587"
"330110","CANTAGALO","RJ","03/2022","2518"
"330110","CANTAGALO","RJ","02/2022","2463"
"330110","CANTAGALO","RJ","01/2022","2385"
"330110","CANTAGALO","RJ","07/2021","2130"
"330110","CANTAGALO","RJ","06/2021","2114"
"330110","CANTAGALO","RJ","05/2021","2112"
"330110","CANTAGALO","RJ","08/2021","2144"
"330110","CANTAGALO","RJ","09/2021","2160"
"330110","CANTAGALO","RJ","11/2021","2259"
"330110","CANTAGALO","RJ","02/2021","2076"
"330110","CANTAGALO","RJ","12/2021","2342"
"330110","CANTAGALO","RJ","04/2021","2110"
"330110","CANTAGALO","RJ","03/2021","2093"
"330110","CANTAGALO","RJ","10/2021","2186"
"330110","CANTAGALO","RJ","01/2021","2064"
"330110","CANTAGALO","RJ","01/2020","2102"
"330110","CANTAGALO","RJ","02/2020","2036"
"330110","CANTAGALO","RJ","03/2020","2064"
"330110","CANTAGALO","RJ","04/2020","2066"
"330110","CANTAGALO","RJ","05/2020","2065"
"330110","CANTAGALO","RJ","06/2020","2063"
"330110","CANTAGALO","RJ","08/2020","2088"
"330110","CANTAGALO","RJ","09/2020","2095"
"330110","CANTAGALO","RJ","12/2020","2061"
"330110","CANTAGALO","RJ","07/2020","2065"
"330110","CANTAGALO","RJ","11/2020","2052"
"330110","CANTAGALO","RJ","10/2020","2105"
"330110","CANTAGALO","RJ","01/2019","1914"
"330110","CANTAGALO","RJ","02/2019","1934"
"330110","CANTAGALO","RJ","03/2019","1944"
"330110","CANTAGALO","RJ","04/2019","1922"
"330110","CANTAGALO","RJ","05/2019","1931"
"330110","CANTAGALO","RJ","06/2019","1974"
"330110","CANTAGALO","RJ","07/2019","2006"
"330110","CANTAGALO","RJ","09/2019","1969"
"330110","CANTAGALO","RJ","08/2019","2062"
"330110","CANTAGALO","RJ","11/2019","2032"
"330110","CANTAGALO","RJ","12/2019","2068"
"330110","CANTAGALO","RJ","10/2019","2002"
"330110","CANTAGALO","RJ","01/2018","2134"
"330110","CANTAGALO","RJ","02/2018","2145"
"330110","CANTAGALO","RJ","03/2018","2058"
"330110","CANTAGALO","RJ","05/2018","2096"
"330110","CANTAGALO","RJ","04/2018","2067"
"330110","CANTAGALO","RJ","06/2018","2101"
"330110","CANTAGALO","RJ","08/2018","1943"
"330110","CANTAGALO","RJ","09/2018","1979"
"330110","CANTAGALO","RJ","12/2018","1898"
"330110","CANTAGALO","RJ","10/2018","1991"
"330110","CANTAGALO","RJ","07/2018","2122"
"330110","CANTAGALO","RJ","11/2018","2005"
"330110","CANTAGALO","RJ","03/2017","2210"
"330110","CANTAGALO","RJ","06/2017","2261"
"330110","CANTAGALO","RJ","02/2017","2197"
"330110","CANTAGALO","RJ","05/2017","2247"
"330110","CANTAGALO","RJ","01/2017","2177"
"330110","CANTAGALO","RJ","07/2017","2273"
"330110","CANTAGALO","RJ","04/2017","2237"
"330110","CANTAGALO","RJ","10/2017","2066"
"330110","CANTAGALO","RJ","11/2017","2099"
"330110","CANTAGALO","RJ","08/2017","2289"
"330110","CANTAGALO","RJ","12/2017","2116"
"330110","CANTAGALO","RJ","09/2017","2050"
"330110","CANTAGALO","RJ","01/2016","2302"
"330110","CANTAGALO","RJ","03/2016","2321"
"330110","CANTAGALO","RJ","04/2016","2346"
"330110","CANTAGALO","RJ","02/2016","2312"
"330110","CANTAGALO","RJ","05/2016","2360"
"330110","CANTAGALO","RJ","06/2016","2372"
"330110","CANTAGALO","RJ","07/2016","2380"
"330110","CANTAGALO","RJ","09/2016","2393"
"330110","CANTAGALO","RJ","10/2016","2414"
"330110","CANTAGALO","RJ","12/2016","2177"
"330110","CANTAGALO","RJ","08/2016","2386"
"330110","CANTAGALO","RJ","11/2016","2416"
"330110","CANTAGALO","RJ","01/2015","2353"
"330110","CANTAGALO","RJ","03/2015","2387"
"330110","CANTAGALO","RJ","04/2015","2399"
"330110","CANTAGALO","RJ","05/2015","2406"
"330110","CANTAGALO","RJ","06/2015","2422"
"330110","CANTAGALO","RJ","08/2015","2342"
"330110","CANTAGALO","RJ","11/2015","2378"
"330110","CANTAGALO","RJ","07/2015","2329"
"330110","CANTAGALO","RJ","02/2015","2365"
"330110","CANTAGALO","RJ","12/2015","2399"
"330110","CANTAGALO","RJ","10/2015","2358"
"330110","CANTAGALO","RJ","09/2015","2350"
"330110","CANTAGALO","RJ","01/2014","2653"
"330110","CANTAGALO","RJ","04/2014","2690"
"330110","CANTAGALO","RJ","05/2014","2696"
"330110","CANTAGALO","RJ","06/2014","2709"
"330110","CANTAGALO","RJ","03/2014","2684"
"330110","CANTAGALO","RJ","02/2014","2670"
"330110","CANTAGALO","RJ","07/2014","2737"
"330110","CANTAGALO","RJ","08/2014","2773"
"330110","CANTAGALO","RJ","09/2014","2793"
"330110","CANTAGALO","RJ","12/2014","2817"
"330110","CANTAGALO","RJ","10/2014","2800"
